transaction_id,customer_id,customer_name,customer_email,transaction_timestamp,product_code,product_name,amount,payment_method,shipping_address,order_status,customer_feedback
TXN-20250724-002217,CUST-EU-0010,JENNIFER MILLER,JENNIFER.MILLER@EXAMPLE.COM,"July 24, 2025 at 1:57PM",ELEC-TABLET-1162,Samsung Galaxy S24,£864.56,Google Pay,"7821 Oak Road, Los Angeles, AZ 91714",Processing,
TXN-20250421-002218,CUST-EU-0140,Mrs. James Anderson,james.anderson@test.com,2025-04-21T19:04:50Z,SPORT-TEAM-5083,Yoga Mat Premium,$209.13,DEBIT CARD - Mastercard,"4120 Main St, Liverpool, UK, LS1 1AA",Delivered on 28/04/2025,Poor quality 😞
TXN-20240530-002219,CUST-EU-0209,  JOSEPH MARTINEZ  ,joseph.martinez@example.com,2024-05-30T12:12:33Z,SPORT-TEAM-1269,Diving Gear Set,€446.86,credit_card,"5249 High Street, Liverpool, UK, LS1 1AA",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240523-002220,CUST-EU-0486,Mrs. Robert Davis,robert.davis@shop.com,23/05/2024 14:13,BOOK-TEXTBOOK-9200,The Great Gatsby [Paperback],,CREDIT CARD,"6952 Main St, New York, AZ 40937",Processing,Average product
TXN-20240109-002221,CUSTCA0201,MRS. WILLIAM JONES,,01/09/2024 09:15 PM,ELEC-AUDIO-9787,"MacBook Pro 14""",,Debit Card - Visa,"730 Park Ave, Manchester, UK, M1 1AA",Shipped (est. arrival: January 14),Average product
TXN-20240720-002222,CUST-UK-0010,,james@,"July 20, 2024 at 3:34PM",HOME-BEDDING-2465,Wall Art Decoration,$608.67,Apple Pay,"7911 Oak Road, Liverpool, UK, L1 1AA",Shipped (est. arrival: July 26),Good value for money
TXN-20241231-002223,CUST-US-0246,Mary Rodriguez,mary.rodriguez@shop.com,12/31/2024 12:26 PM,BOOK-FICTION-6250,Python Programming,$40.09,PayPal,"8817 Elm Street, Chicago, NY 50100",Processing,
TXN-20251015-002224,CUST-ASIA-0410,,mary.jones@example.com,2025-10-15T19:42:34Z,HOME-FURNITURE-5959,Kitchen Mixer,$478.42,Credit Card (Visa),"8648 Park Ave, Houston, CA 92956",Processing,
TXN-20250517-002225,CUST-ASIA-0150,DAVID GARCIA,,05/17/2025 03:09 PM,SPORT-TEAM-6849,Ski Jacket Waterproof,82.51,credit_card,"7011 Elm Street, Leeds, UK, LS1 1AA",Cancelled - 18/05/2025,
TXN-20240630-002226,CUST-UK-0239,Mr. Lisa Garcia,LISA.GARCIA@EMAIL.COM,06/30/2024 03:05 PM,SPORT-OUTDOOR-7274,Diving Gear Set,$409.16,PayPal,"9156 Oak Road, New York, AZ 85289",Shipped (est. arrival: July 06),Average product
TXN-20251002-002227,CUST-US-0182,Mr. Richard Anderson,RICHARD.ANDERSON@MAIL.COM,10/02/2025 06:42 PM,SPORT-WINTER-5127,Diving Gear Set,,DEBIT CARD - Mastercard,"4033 Park Ave, London, UK, SW1A 1AA",Shipped (est. arrival: October 06),Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250220-002228,CUST-CA-0332,mrs. david martinez,david.martinez@mail.com,02/20/2025 01:01 PM,BOOK-TEXTBOOK-1088,Python Programming,€11.12,Credit Card (Visa),"4549 Elm Street, Leeds, UK, SW1A 1AA",Shipped (est. arrival: February 24),Poor quality 😞
TXN-20250723-002229,CUST-ASIA-0122,mr. linda anderson,linda.anderson@shop.com,07/23/2025 01:30 PM,SPORT-WINTER-2006,Ski Jacket Waterproof,233.29,CREDIT CARD,"6922 Elm Street, Phoenix, AZ 46406",Cancelled,Excellent quality 👍
TXN20251104002230,CUST-US-0285,Sarah Garcia,user@domain,04/11/2025 03:57,BOOK-FICTION-8315,Digital Marketing eBook,78.28,Google Pay,"3102 Park Ave, Los Angeles, TX 57139",Shipped (est. arrival: November 07),
TXN-20240504-002231,CUST-ASIA-0312,,,05/04/2024 09:11 PM,CLOTH-SHOES-5870,Nike Running Shoes - Size 10,$26.88,Google Pay,"4367 Elm Street, Houston, NY 77233",Processing,
TXN-20240131-002232,CUST-ASIA-0443,Lisa Rodriguez,lisa.rodriguez@test.com,"January 31, 2024 at 9:20AM",BOOK-TEXTBOOK-6209,Data Science Handbook,35.84,DEBIT CARD - Mastercard,"1678 Elm Street, Houston, NY 25148",Processing,
TXN-20250413-002233,CUST-ASIA-0390,Mr. Mary Rodriguez,mary.rodriguez@example.com,04/13/2025 11:18 AM,HOME-FURNITURE-5263,Queen Bedding Set,£817.70,DEBIT CARD - Mastercard,"4897 Oak Road, Leeds, UK, M1 1AA",Delivered on 21/04/2025,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250606-002234,CUST-UK-0479,JOHN HERNANDEZ,john.hernandez@mail.com,06/06/2025 12:58 PM,HOME-DECOR-3268,Queen Bedding Set,$1206.36,DEBIT CARD - Mastercard,"9069 Elm Street, Birmingham, UK, SW1A 1AA",Delivered on 2025-06-16,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250918-002235,CUST-US-0477,DAVID BROWN,DAVID.BROWN@EXAMPLE.COM,2025-09-18T19:15:19Z,CLOTH-JACKET-5458,Cotton T-Shirt,79.47,Google Pay,"1076 Oak Road, Manchester, UK, L1 1AA",Cancelled - 18/09/2025,Not worth the price
TXN-20250712-002236,CUST-EU-0258,Dr. Robert Jones,robert.jones@shop.com,"July 12, 2025 at 1:31PM",BOOK-TEXTBOOK-3959,Data Science Handbook,$55.95,Credit Card (Mastercard),"4497 High Street, Los Angeles, CA 76607",Shipped (est. arrival: July 15),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240311-002237,CUST-CA-0112,JOSEPH HERNANDEZ,joseph.hernandez@shop.com,"March 11, 2024 at 2:18PM",ELEC-AUDIO-5714,Samsung Galaxy S24,£806.78,PayPal,,Processing,Perfect! 5/5 stars
TXN-20250906-002238,CUST-ASIA-0103,,michael.davis@example.com,09/06/2025 07:38 PM,BOOK-FICTION-1949,Business Magazine,13.57,PayPal,"6061 Main St, New York, IL 49707",Cancelled - 07/09/2025,Poor quality 😞
TXN20240324002239,CUST-EU-0158,  RICHARD ANDERSON  ,richard.anderson@shop.com,"March 24, 2024 at 6:03PM",SPORT-WATER-3446,Camping Tent 4-Person,€439.82,CREDIT CARD,"5301 Elm Street, London, UK, L1 1AA",Shipped (est. arrival: March 31),Poor quality 😞
TXN-20240430-002240,CUST-UK-0237,Mrs. Jennifer Anderson,JENNIFER.ANDERSON@TEST.COM,30/04/2024 12:50,SPORT-WATER-3441,Diving Gear Set,$81.56,DEBIT CARD - Mastercard,,Cancelled,
TXN20240918002241,CUST-UK-0238,,sarah.jones@mail.com,2024-09-18T09:42:22Z,HOME-BEDDING-5631,Queen Bedding Set,,CREDIT CARD,,Shipped (est. arrival: September 21),
TXN-20250603-002242,CUST-UK-0290,  Mary Martinez  ,,"June 3, 2025 at 4:29PM",ELEC-LAPTOP-5676,Samsung Galaxy S24,$839.02,Credit Card (Mastercard),"775 High Street, Houston, NY 60354",Cancelled - 05/06/2025,
TXN-20250228-002243,CUST-US-0142,  Mr. James Hernandez  ,JAMES.HERNANDEZ@TEST.COM,2025-02-28T10:40:21Z,ELEC-PHONE-1966,Samsung Galaxy S24,$1169.52,credit_card,"2367 Main St, Phoenix, AZ 57448",Delivered on 07/03/2025,Arrived damaged 😠
TXN-20240402-002244,CUST-UK-0199,MR. JAMES HERNANDEZ,james.hernandez@mail.com,2024-04-02T21:42:34Z,ELEC-CAMERA-4938,Bose Headphones,,credit_card,"8074 Elm Street, New York, IL 18878",Shipped (est. arrival: April 07),
TXN-20241025-002245,CUST-US-0095,Mary Williams,,2024-10-25T13:53:29Z,SPORT-FITNESS-5249,Basketball Official,$338.96,Credit Card (Mastercard),"2521 High Street, Chicago, CA 56984",Processing,
TXN-20260127-002246,CUST-US-0090,,james.hernandez@test.com,27/01/2026 19:05,SPORT-TEAM-1862,Ski Jacket Waterproof,,Apple Pay,"9583 High Street, New York, TX 23088",Processing,
TXN-20240811-002247,CUST-UK-0218,  Jennifer Jones  ,,"August 11, 2024 at 10:31AM",HOME-KITCHEN-6228,Queen Bedding Set,€207.03,Credit Card (Mastercard),"3720 Main St, London, UK, LS1 1AA",Shipped (est. arrival: August 16),
TXN-20250304-002248,CUST-EU-0050,joseph martinez,joseph.martinez@shop.com,"March 4, 2025 at 5:28PM",SPORT-FITNESS-6993,Diving Gear Set,$464.73,DEBIT CARD - Mastercard,,Processing,Average product
TXN-20240110-002249,CUST-EU-0428,EMMA HERNANDEZ,invalid-email,10/01/2024 18:17,ELEC-PHONE-3661,"MacBook Pro 14""",£741.55,credit_card,"1372 Main St, Birmingham, UK, SW1A 1AA",Delivered on 12/01/2024,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20251218-002250,CUST-US-0475,,user@domain,18/12/2025 21:56,ELEC-TABLET-6738,Samsung Galaxy S24,£71.91,Google Pay,"5029 Elm Street, Houston, IL 12144",Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250913-002251,CUST-CA-0311,david brown,david.brown@email.com,09/13/2025 01:59 PM,SPORT-WATER-1433,Yoga Mat Premium,€384.65,Debit Card - Visa,"1806 Oak Road, Leeds, UK, L1 1AA",Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20241107-002252,CUST-ASIA-0453,James Hernandez,james.hernandez@shop.com,"November 7, 2024 at 10:59PM",CLOTH-PANTS-6220,Nike Running Shoes - Size 10,$45.14,CREDIT CARD,"1640 Park Ave, Phoenix, AZ 65107",Shipped (est. arrival: November 10),Perfect! 5/5 stars
TXN-20240108-002253,CUST-CA-0295,Patricia Brown,patricia.brown@email.com,"January 8, 2024 at 2:02PM",CLOTH-JACKET-3424,Summer Dress (M),€144.28,Google Pay,"6769 Main St, Manchester, UK, L1 1AA",Delivered on 2024-01-10,
TXN-20250526-002254,CUST-EU-0017,Jennifer Martinez,jennifer.martinez@example.com,"May 26, 2025 at 1:35PM",CLOTH-SHIRT-1344,Cotton T-Shirt,£64.56,Credit Card (Visa),"8395 Oak Road, Birmingham, UK, M1 1AA",Delivered on 2025-06-04,Perfect! 5/5 stars
TXN-20240219-002255,CUST-UK-0385,LISA ANDERSON,LISA.ANDERSON@MAIL.COM,02/19/2024 11:41 AM,SPORT-WATER-3439,Diving Gear Set,€425.17,Google Pay,"4371 Park Ave, London, UK, L1 1AA",Processing,Poor quality 😞
TXN-20250620-002256,CUST-CA-0497,Mrs. Lisa Williams,,"June 20, 2025 at 9:11AM",SPORT-WINTER-8148,Diving Gear Set,£74.67,Apple Pay,"8299 Park Ave, Manchester, UK, L1 1AA",Cancelled,
TXN-20250621-002257,CUST-ASIA-0080,Dr. Jennifer Garcia,jennifer.garcia@mail.com,06/21/2025 11:08 PM,BOOK-EBOOK-3878,Business Magazine,$81.24,Credit Card (Mastercard),"4314 Elm Street, Phoenix, AZ 57313",Shipped (est. arrival: June 24),
TXN-20250831-002258,CUST-EU-0118,JENNIFER ANDERSON,JENNIFER.ANDERSON@EMAIL.COM,2025-08-31T12:13:52Z,HOME-LIGHTING-7235,Kitchen Mixer,$769.68,Credit Card (Mastercard),"8075 Oak Road, New York, AZ 57668",Cancelled - 02/09/2025,Disappointed 😢
TXN-20240413-002259,CUST-ASIA-0336,Robert Jones,ROBERT.JONES@EXAMPLE.COM,04/13/2024 12:42 PM,SPORT-OUTDOOR-5482,Diving Gear Set,$447.78,CREDIT CARD,"5866 Main St, Leeds, UK, SW1A 1AA",Shipped (est. arrival: April 16),Arrived damaged 😠
TXN-20250615-002260,CUST-ASIA-0120,Mrs. Mary Garcia,MARY.GARCIA@SHOP.COM,15/06/2025 22:15,HOME-LIGHTING-7447,LED Floor Lamp,€135.03,Credit Card (Visa),"3751 High Street, London, UK, SW1A 1AA",Processing,
TXN-20250602-002261,CUST-US-0199,Mrs. John Wilson,john.wilson@mail.com,06/02/2025 07:21 PM,HOME-BEDDING-9188,Modern Sofa Set,468.66,Credit Card (Visa),"8734 Elm Street, New York, NY 11215",Shipped (est. arrival: June 08),Perfect! 5/5 stars
TXN-20240708-002262,CUST-US-0061,Mrs. John Wilson,invalid-email,"July 8, 2024 at 10:47PM",HOME-DECOR-5029,Wall Art Decoration,$358.38,Credit Card (Visa),"4345 Oak Road, Liverpool, UK, B1 1AA",Shipped (est. arrival: July 13),Poor quality 😞
TXN20240508002263,CUST-EU-0033,LINDA GARCIA,linda.garcia@email.com,"May 8, 2024 at 1:59PM",HOME-LIGHTING-4542,Wall Art Decoration,,Credit Card (Mastercard),"5616 Main St, Chicago, IL 72968",Cancelled - 09/05/2024,
TXN-20260114-002264,CUST-CA-0157,Ms. William Jones,william.jones@test.com,"January 14, 2026 at 4:10PM",ELEC-CAMERA-6275,Sony Camera A7,$829.03,Credit Card (Mastercard),"5997 Park Ave, New York, IL 13869",Cancelled - 14/01/2026,Excellent quality 👍
TXN-20250511-002265,CUST-ASIA-0235,  Mary Johnson  ,mary.johnson@example.com,2025-05-11T15:05:26Z,CLOTH-JACKET-6556,Summer Dress (M),£139.60,DEBIT CARD - Mastercard,"9393 Park Ave, Chicago, CA 32204",Shipped (est. arrival: May 16),
TXN-20250919-002266,CUST-UK-0015,mr. linda martinez,linda.martinez@test.com,09/19/2025 09:07 AM,SPORT-TEAM-3550,Ski Jacket Waterproof,,Apple Pay,"3098 Elm Street, Manchester, UK, L1 1AA",Cancelled - 20/09/2025,Excellent quality 👍
TXN-20250708-002267,CUST-EU-0118,MR. WILLIAM MARTINEZ,,07/08/2025 12:14 PM,BOOK-NONFICTION-9938,Digital Marketing eBook,€63.39,DEBIT CARD - Mastercard,"4758 High Street, Phoenix, CA 79908",Shipped (est. arrival: July 13),
TXN-20240503-002268,CUST-CA-0397,Ms. Jennifer Garcia,jennifer.garcia@test.com,05/03/2024 01:33 PM,CLOTH-JACKET-3605,Leather Jacket [L],$166.84,Credit Card (Mastercard),"744 Main St, Manchester, UK, SW1A 1AA",Processing,Poor quality 😞
TXN-20250818-002269,CUST-EU-0113,JAMES MILLER,james.miller@shop.com,"August 18, 2025 at 7:32PM",BOOK-NONFICTION-9603,Python Programming,£81.68,Debit Card - Visa,"6102 Elm Street, Houston, CA 79219",Cancelled,Disappointed 😢
TXN-20241104-002270,CUST-ASIA-0092,  Ms. Mary Rodriguez  ,,11/04/2024 06:54 PM,ELEC-PHONE-5020,"MacBook Pro 14""",€1943.69,PayPal,"2112 Elm Street, Phoenix, TX 50091",Shipped (est. arrival: November 10),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20260104-002271,CUST-CA-0312,  Mr. William Lopez  ,william.lopez@test.com,2026-01-04T04:35:36Z,ELEC-CAMERA-3744,Sony Camera A7,,Google Pay,"2148 High Street, Leeds, UK, SW1A 1AA",Cancelled - 06/01/2026,Good value for money
TXN-20241006-002272,CUST-EU-0313,SARAH BROWN,sarah.brown@shop.com,06/10/2024 12:21,ELEC-CAMERA-3626,Sony Camera A7,£758.54,credit_card,"8236 Park Ave, Manchester, UK, B1 1AA",Shipped (est. arrival: October 09),Not worth the price
TXN-20240118-002273,CUST-CA-0029,Emma Smith,emma.smith@example.com,01/18/2024 10:56 AM,CLOTH-DRESS-1202,Cotton T-Shirt,$237.92,credit_card,"6978 Park Ave, New York, IL 58694",Delivered on 28/01/2024,
TXN-20251204-002274,CUST-US-0074,DAVID WILSON,david.wilson@shop.com,12/04/2025 11:43 PM,SPORT-WINTER-8278,Basketball Official,$70.06,Credit Card (Visa),"7386 Oak Road, Leeds, UK, SW1A 1AA",Cancelled - 06/12/2025,Poor quality 😞
TXN-20240104-002275,CUST-UK-0020,Mr. Sarah Hernandez,sarah.hernandez@shop.com,04/01/2024 08:47,SPORT-WINTER-6182,Yoga Mat Premium,$486.40,Credit Card (Mastercard),"1657 Oak Road, Manchester, UK, B1 1AA",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250208-002276,CUST-ASIA-0198,Mr. Emma Davis,,02/08/2025 07:04 PM,HOME-FURNITURE-9777,Kitchen Mixer,$1196.34,DEBIT CARD - Mastercard,"139 Oak Road, Birmingham, UK, M1 1AA",Processing,Not worth the price
TXN-20241103-002277,CUST-US-0288,MRS. PATRICIA WILLIAMS,PATRICIA.WILLIAMS@EMAIL.COM,"November 3, 2024 at 3:52PM",HOME-BEDDING-7948,LED Floor Lamp,"$1,145.15",CREDIT CARD,"9022 Oak Road, London, UK, SW1A 1AA",Delivered on 12/11/2024,
TXN-20240616-002278,CUST-UK-0217,MR. PATRICIA ANDERSON,patricia.anderson@test.com,06/16/2024 06:06 PM,SPORT-WINTER-6803,Diving Gear Set,£63.23,PayPal,"9119 Park Ave, Birmingham, UK, SW1A 1AA",Processing,
TXN-20251116-002279,CUST-UK-0217,,james.anderson@test.com,2025-11-16T02:05:48Z,CLOTH-SHOES-5548,Leather Jacket [L],€122.38,Credit Card (Mastercard),"432 Elm Street, Birmingham, UK, L1 1AA",Processing,Arrived damaged 😠
TXN-20251024-002280,CUST-EU-0352,  JAMES JOHNSON  ,,24/10/2025 14:53,BOOK-TEXTBOOK-9981,Python Programming,$12.45,Google Pay,"1678 High Street, New York, IL 36590",Delivered on 2025-10-27,Not worth the price
TXN-20240108-002281,CUST-US-0098,patricia miller,PATRICIA.MILLER@TEST.COM,"January 8, 2024 at 9:27PM",BOOK-EBOOK-8236,Data Science Handbook,$15.32,DEBIT CARD - Mastercard,"9237 Oak Road, Chicago, IL 43476",Cancelled,
TXN-20250528-002282,CUST-EU-0388,Mr. Emma Martinez,emma.martinez@test.com,2025-05-28T08:35:59Z,CLOTH-SHOES-6173,Nike Running Shoes - Size 10,$208.60,PayPal,"6507 Oak Road, Birmingham, UK, LS1 1AA",Cancelled,Not worth the price
TXN-20240523-002283,CUST-EU-0089,,lisa.anderson@mail.com,05/23/2024 02:42 PM,ELEC-PHONE-6229,Samsung Galaxy S24,£1090.22,CREDIT CARD,"8553 Oak Road, Phoenix, IL 73546",Delivered on 31/05/2024,Arrived damaged 😠
TXN-20251019-002284,CUST-EU-0439,SARAH JOHNSON,sarah.johnson@test.com,19/10/2025 21:21,CLOTH-SHOES-5332,Levis Jeans 32x34,£120.76,CREDIT CARD,"2468 High Street, Leeds, UK, M1 1AA",Delivered on 2025-10-25,Arrived damaged 😠
TXN-20240724-002285,CUST-EU-0137,mr. james anderson,invalid-email,07/24/2024 07:25 PM,BOOK-EBOOK-1214,Business Magazine,$55.75,PayPal,"859 High Street, Los Angeles, TX 85758",Shipped (est. arrival: July 31),Good value for money
TXN-20250907-002286,CUST-US-0253,MS. PATRICIA MILLER,patricia.miller@email.com,2025-09-07T19:30:21Z,HOME-BEDDING-9047,Wall Art Decoration,£626.81,Credit Card (Visa),,Cancelled - 09/09/2025,Good value for money
TXN-20251101-002287,CUST-ASIA-0301,LISA RODRIGUEZ,lisa.rodriguez@example.com,"November 1, 2025 at 5:35PM",HOME-FURNITURE-6269,LED Floor Lamp,$743.18,CREDIT CARD,"7429 High Street, Phoenix, CA 94399",Delivered on 11/11/2025,Arrived damaged 😠
TXN-20240119-002288,CUST-US-0067,lisa brown,lisa.brown@mail.com,2024-01-19T15:18:30Z,BOOK-NONFICTION-3327,Business Magazine,,credit_card,"961 Elm Street, London, UK, LS1 1AA",Delivered on 2024-01-22,Poor quality 😞
TXN-20250724-002289,CUST-ASIA-0418,William Smith,william.smith@mail.com,24/07/2025 20:00,HOME-DECOR-8091,Wall Art Decoration,,PayPal,,Cancelled - 25/07/2025,Arrived damaged 😠
TXN-20240310-002290,CUST-EU-0035,Sarah Lopez,sarah.lopez@mail.com,10/03/2024 19:00,ELEC-AUDIO-3865,Samsung Galaxy S24,"$1,013.09",credit_card,"4313 Main St, Leeds, UK, B1 1AA",Shipped (est. arrival: March 15),
TXN-20250714-002291,CUST-EU-0329,  Lisa Williams  ,lisa@,2025-07-14T15:59:56Z,BOOK-NONFICTION-5533,Data Science Handbook,56.44,Credit Card (Visa),"1726 Elm Street, Houston, IL 19807",Cancelled - 14/07/2025,
TXN-20250305-002292,CUST-ASIA-0210,DR. JAMES MARTINEZ,,05/03/2025 18:04,CLOTH-SHIRT-3213,Cotton T-Shirt,$132.14,Google Pay,,Shipped (est. arrival: March 11),Perfect! 5/5 stars
TXN-20241016-002293,CUST-ASIA-0405,JOSEPH GARCIA,joseph.garcia@email.com,2024-10-16T15:25:22Z,ELEC-PHONE-6255,Samsung Galaxy S24,$1610.81,DEBIT CARD - Mastercard,"8211 Oak Road, Los Angeles, AZ 89730",Shipped (est. arrival: October 20),Poor quality 😞
TXN-20250825-002294,CUST-CA-0063,,PATRICIA.HERNANDEZ@EMAIL.COM,08/25/2025 11:14 AM,SPORT-WATER-2136,Camping Tent 4-Person,€313.31,Google Pay,"1011 Elm Street, Phoenix, TX 90446",Delivered on 28/08/2025,Excellent quality 👍
TXN-20250225-002295,CUST-CA-0336,,sarah.jones@email.com,"February 25, 2025 at 8:08PM",CLOTH-DRESS-3098,Leather Jacket [L],£202.10,Google Pay,"1942 Main St, Manchester, UK, LS1 1AA",Processing,Perfect! 5/5 stars
TXN-20241108-002296,CUST-US-0226,Dr. Sarah Miller,sarah.miller@mail.com,"November 8, 2024 at 6:30PM",SPORT-FITNESS-9200,Ski Jacket Waterproof,$31.20,CREDIT CARD,"2804 Oak Road, London, UK, M1 1AA",Processing,Average product
TXN-20240925-002297,CUST-US-0436,,robert.williams@example.com,2024-09-25T21:39:59Z,SPORT-OUTDOOR-3437,Ski Jacket Waterproof,£25.83,credit_card,"6859 High Street, Phoenix, CA 29466",Delivered on 2024-09-27,Good value for money
TXN-20251212-002298,CUST-US-0138,LINDA WILLIAMS,linda.williams@email.com,2025-12-12T19:32:47Z,ELEC-CAMERA-5404,Bose Headphones,,credit_card,"9698 Elm Street, Houston, TX 32923",Delivered on 18/12/2025,
TXN-20250725-002299,CUST-EU-0429,richard miller,richard.miller@mail.com,07/25/2025 07:31 PM,HOME-DECOR-9615,Wall Art Decoration,$682.46,CREDIT CARD,"4369 Main St, Liverpool, UK, B1 1AA",Cancelled - 26/07/2025,Perfect! 5/5 stars
TXN-20241205-002300,CUST-US-0117,Michael Rodriguez,michael.rodriguez@mail.com,05/12/2024 11:42,HOME-KITCHEN-6523,Queen Bedding Set,$430.52,Apple Pay,"6245 Main St, Leeds, UK, M1 1AA",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20251108-002301,CUST-UK-0343,Dr. Patricia Brown,,08/11/2025 14:31,CLOTH-SHIRT-6802,Levis Jeans 32x34,£236.16,Apple Pay,"1863 Oak Road, Phoenix, TX 92881",Shipped (est. arrival: November 15),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240125-002302,CUST-EU-0462,John Lopez,john.lopez@test.com,"January 25, 2024 at 3:55PM",SPORT-TEAM-2680,Camping Tent 4-Person,$257.30,PayPal,"8511 Main St, London, UK, SW1A 1AA",Delivered on 30/01/2024,Excellent quality 👍
TXN-20240303-002303,CUST-EU-0487,  Joseph Williams  ,joseph.williams@test.com,03/03/2024 21:06,SPORT-FITNESS-6476,Yoga Mat Premium,€425.24,Credit Card (Mastercard),"6455 Park Ave, Los Angeles, AZ 46879",Processing,Average product
TXN-20250606-002304,CUST-UK-0293,DR. MARY GARCIA,mary.garcia@example.com,06/06/2025 06:23,CLOTH-JACKET-4715,Leather Jacket [L],$154.98,PayPal,"2975 Oak Road, Chicago, TX 29731",Delivered on 2025-06-12,
TXN-20240930-002305,CUST-US-0460,john smith,john.smith@example.com,2024-09-30T19:29:41Z,ELEC-AUDIO-8232,iPhone 15 Pro Max (256GB),"$1,452.29",Credit Card (Mastercard),"3529 Main St, Liverpool, UK, SW1A 1AA",Processing,Poor quality 😞
TXN-20240728-002306,CUST-US-0146,,,28/07/2024 15:55,ELEC-TABLET-2373,"MacBook Pro 14""",$1762.33,Credit Card (Mastercard),"5664 Park Ave, Leeds, UK, M1 1AA",Cancelled,Excellent quality 👍
TXN-20250618-002307,CUST-EU-0217,robert miller,ROBERT.MILLER@EMAIL.COM,2025-06-18T23:42:40Z,ELEC-AUDIO-2386,Sony Camera A7,$1541.98,DEBIT CARD - Mastercard,"5007 Park Ave, Chicago, IL 13704",Cancelled,
TXN-20240705-002308,CUST-UK-0006,  Linda Lopez  ,linda.lopez@example.com,"July 5, 2024 at 10:40PM",HOME-KITCHEN-8732,Queen Bedding Set,£913.85,credit_card,"8530 High Street, Los Angeles, CA 48204",Processing,Poor quality 😞
TXN-20241123-002309,CUST-UK-0293,Mr. Emma Williams,emma.williams@shop.com,2024-11-23T07:46:12Z,CLOTH-JACKET-6490,Levis Jeans 32x34,$119.70,DEBIT CARD - Mastercard,"7925 Main St, Leeds, UK, B1 1AA",Shipped (est. arrival: November 26),
TXN-20251007-002310,CUST-UK-0301,JOSEPH BROWN,joseph.brown@mail.com,07/10/2025 00:07,HOME-LIGHTING-7951,Queen Bedding Set,$1477.13,Credit Card (Mastercard),"1979 Oak Road, New York, NY 80569",Processing,Poor quality 😞
TXN-20241229-002311,CUST-US-0207,MR. LINDA WILSON,LINDA.WILSON@EMAIL.COM,12/29/2024 02:07 PM,SPORT-FITNESS-4189,Yoga Mat Premium,$69.43,Credit Card (Visa),"4061 Main St, Manchester, UK, SW1A 1AA",Delivered on 04/01/2025,Disappointed 😢
TXN-20240319-002312,CUST-UK-0102,MRS. DAVID SMITH,,03/19/2024 02:47 PM,HOME-LIGHTING-5471,Kitchen Mixer,$963.28,Credit Card (Mastercard),"5413 Park Ave, Los Angeles, TX 44898",Delivered on 2024-03-21,Excellent quality 👍
TXN-20241210-002313,CUST-UK-0453,richard brown,richard@,2024-12-10T19:12:20Z,HOME-DECOR-1707,LED Floor Lamp,€1251.03,CREDIT CARD,"8978 High Street, London, UK, SW1A 1AA",Processing,Average product
TXN-20251206-002314,CUST-ASIA-0467,WILLIAM WILSON,WILLIAM.WILSON@EXAMPLE.COM,01/01/2020 12:00 AM,CLOTH-PANTS-2818,Leather Jacket [L],234.34,PayPal,"9350 Park Ave, New York, IL 91783",Shipped (est. arrival: December 11),
TXN-20250603-002315,CUST-CA-0300,  Robert Johnson  ,ROBERT.JOHNSON@EXAMPLE.COM,06/03/2025 01:09 AM,HOME-DECOR-4235,Queen Bedding Set,$375.87,Google Pay,"1695 Park Ave, New York, AZ 34471",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
